HEADER
This file contains the velocity map parameters and stable surface errors for the glacier site described below.
Point of Contact: Jukes Liu; Boise State University; jukes.liu@gmail.com

Area of Interest = South Rimo Glacier
"GeoTiff Extents: 710968.1417999999830499,3901441.9879999998956919; 741968.1417999999830499, 3924541.9879999998956919"
EPSG:32643 (WGS84 / UTM Zone 43N)
Latitude: 35.32085
Longitude: 77.45604

Variables:
ds1 = first image date [yyyy-mm-dd]
ds2 = second image date [yyyy-mm-dd]
min_chip_size = cross-correlation chip size [meters]
"sat = satellite platform (S2 = Sentinel-2, LS = Landsat, PS = PlanetScope)"
dt_days= date separation between images [days]
data_percent = percentage of pixels within the glacier outline that contain data values [0 to 100]
err_vx = stable surface error for x-component of velocity [meters/year]
err_vy = stable surface error for y-component of velocity [meters/year]
err_v = stable surface error for speed [meters/year]
mid_date = date midpoint of the image pair [yyyy-mm-dd]
filename = name of the geotiff file containing the velocity maps

row, ds1, ds2, min_chip_size, sat, dt_days, data_percent, err_vx, err_vy, err_v, mid_date, filename
247,2020-09-14 00:00:00,2020-09-19 00:00:00,100,S2,5,91,47.56636234934869,201.4017838661117,206.9425942575317,2020-09-16 12:00:00,NSIDC-0801_SR_20200914-20200919_vm_S2_V01.0.tif
248,2020-11-26 00:00:00,2020-12-17 00:00:00,100,PS,21,78,62.28633919130575,44.66110938261153,76.64334773821197,2020-12-06 12:00:00,NSIDC-0801_SR_20201126-20201217_vm_PS_V01.0.tif
249,2019-10-12 00:00:00,2019-10-28 00:00:00,100,LS,16,75,140.6027846558165,104.54544724590826,175.2109975238877,2019-10-20 00:00:00,NSIDC-0801_SR_20191012-20191028_vm_LS_V01.0.tif
250,2021-03-21 00:00:00,2021-04-13 00:00:00,100,PS,23,56,72.43333304276592,64.38743135588956,96.91402948305456,2021-04-01 12:00:00,NSIDC-0801_SR_20210321-20210413_vm_PS_V01.0.tif
251,2020-05-11 00:00:00,2020-05-16 00:00:00,100,PS,5,55,68.88593359227319,59.94160890852889,91.31411905815632,2020-05-13 12:00:00,NSIDC-0801_SR_20200511-20200516_vm_PS_V01.0.tif
252,2021-07-24 00:00:00,2021-08-17 00:00:00,100,PS,24,80,22.826692602763035,25.980185062132318,34.583636536872234,2021-08-05 00:00:00,NSIDC-0801_SR_20210724-20210817_vm_PS_V01.0.tif
253,2020-01-24 00:00:00,2020-01-29 00:00:00,100,PS,5,21,258.78712452181685,176.10948658755245,313.0260801140084,2020-01-26 12:00:00,NSIDC-0801_SR_20200124-20200129_vm_PS_V01.0.tif
254,2021-01-10 00:00:00,2021-01-15 00:00:00,100,PS,5,88,244.2083953275813,249.7442956675382,349.2992320220316,2021-01-12 12:00:00,NSIDC-0801_SR_20210110-20210115_vm_PS_V01.0.tif
255,2020-06-23 00:00:00,2020-07-11 00:00:00,100,PS,18,43,19.50419786343288,42.36725142154868,46.641159217851325,2020-07-02 00:00:00,NSIDC-0801_SR_20200623-20200711_vm_PS_V01.0.tif
256,2020-12-18 00:00:00,2020-12-23 00:00:00,100,S2,5,42,67.07210726241556,265.1373590494318,273.48946289043937,2020-12-20 12:00:00,NSIDC-0801_SR_20201218-20201223_vm_S2_V01.0.tif
257,2022-01-13 00:00:00,2022-01-21 00:00:00,100,LS,8,83,59.47136713344413,100.03774291493858,116.3803831706768,2022-01-17 00:00:00,NSIDC-0801_SR_20220113-20220121_vm_LS_V01.0.tif
258,2021-04-24 00:00:00,2021-04-29 00:00:00,100,S2,5,86,64.33021221006992,82.83619032422072,104.88188847115909,2021-04-26 12:00:00,NSIDC-0801_SR_20210424-20210429_vm_S2_V01.0.tif
259,2021-05-02 00:00:00,2021-05-27 00:00:00,100,PS,25,22,22.846413098247517,44.07213222993519,49.64183144663343,2021-05-14 12:00:00,NSIDC-0801_SR_20210502-20210527_vm_PS_V01.0.tif
260,2020-04-24 00:00:00,2020-04-29 00:00:00,100,S2,5,67,38.02804678516841,34.46064071169327,51.31927570839462,2020-04-26 12:00:00,NSIDC-0801_SR_20200424-20200429_vm_S2_V01.0.tif
261,2021-07-05 00:00:00,2021-07-10 00:00:00,100,PS,5,35,60.51736511475246,23.767678155802088,65.01733636951597,2021-07-07 12:00:00,NSIDC-0801_SR_20210705-20210710_vm_PS_V01.0.tif
262,2020-05-25 00:00:00,2020-06-08 00:00:00,100,PS,14,48,82.61561209530721,92.56589602648098,124.0716908135756,2020-06-01 00:00:00,NSIDC-0801_SR_20200525-20200608_vm_PS_V01.0.tif
263,2020-05-16 00:00:00,2020-05-22 00:00:00,100,PS,6,58,123.45437105244672,210.4295386046105,243.97043361911213,2020-05-19 00:00:00,NSIDC-0801_SR_20200516-20200522_vm_PS_V01.0.tif
264,2021-11-08 00:00:00,2021-11-13 00:00:00,100,PS,5,94,207.9083745,182.0848343183685,276.37072778722063,2021-11-10 12:00:00,NSIDC-0801_SR_20211108-20211113_vm_PS_V01.0.tif
265,2020-02-07 00:00:00,2020-02-17 00:00:00,100,PS,10,73,17.62426144791531,15.985758836104344,23.794097507541235,2020-02-12 00:00:00,NSIDC-0801_SR_20200207-20200217_vm_PS_V01.0.tif
266,2022-11-05 00:00:00,2022-11-21 00:00:00,100,LS,16,71,59.82542501147252,102.52689341869473,118.7048658467738,2022-11-13 00:00:00,NSIDC-0801_SR_20221105-20221121_vm_LS_V01.0.tif
267,2022-05-05 00:00:00,2022-05-29 00:00:00,100,LS,24,55,75.10932833,47.34367538646269,88.78533054304008,2022-05-17 00:00:00,NSIDC-0801_SR_20220505-20220529_vm_LS_V01.0.tif
268,2020-09-29 00:00:00,2020-10-04 00:00:00,100,S2,5,73,117.22639495118842,52.30077778472441,128.3643213,2020-10-01 12:00:00,NSIDC-0801_SR_20200929-20201004_vm_S2_V01.0.tif
269,2021-05-27 00:00:00,2021-06-20 00:00:00,100,PS,24,17,56.10801389518038,133.0347265405924,144.38264336407104,2021-06-08 00:00:00,NSIDC-0801_SR_20210527-20210620_vm_PS_V01.0.tif
270,2021-02-03 00:00:00,2021-02-19 00:00:00,100,LS,16,96,17.792712574923087,25.52810640647121,31.116954172773667,2021-02-11 00:00:00,NSIDC-0801_SR_20210203-20210219_vm_LS_V01.0.tif
271,2020-11-04 00:00:00,2020-11-26 00:00:00,100,PS,22,56,38.61055889586921,64.06056303464193,74.79659746083077,2020-11-15 00:00:00,NSIDC-0801_SR_20201104-20201126_vm_PS_V01.0.tif
272,2020-10-06 00:00:00,2020-10-11 00:00:00,100,PS,5,88,116.43030905658276,118.77647047556816,166.32458258124186,2020-10-08 12:00:00,NSIDC-0801_SR_20201006-20201011_vm_PS_V01.0.tif
273,2022-03-26 00:00:00,2022-04-11 00:00:00,100,LS,16,99,36.39550484718719,38.17570261631102,52.744829553191366,2022-04-03 00:00:00,NSIDC-0801_SR_20220326-20220411_vm_LS_V01.0.tif
274,2021-10-14 00:00:00,2021-10-19 00:00:00,100,S2,5,71,138.05388418354653,181.65826147174784,228.1635351682512,2021-10-16 12:00:00,NSIDC-0801_SR_20211014-20211019_vm_S2_V01.0.tif
275,2021-07-10 00:00:00,2021-07-16 00:00:00,100,PS,6,58,253.6710488855062,285.1161159576593,381.62835440159694,2021-07-13 00:00:00,NSIDC-0801_SR_20210710-20210716_vm_PS_V01.0.tif
276,2019-09-26 00:00:00,2019-10-12 00:00:00,100,LS,16,86,57.74441068142527,15.990512181588953,59.91755522329563,2019-10-04 00:00:00,NSIDC-0801_SR_20190926-20191012_vm_LS_V01.0.tif
277,2020-04-07 00:00:00,2020-04-21 00:00:00,100,PS,14,38,157.53925692350757,135.46145015555112,207.7701182278537,2020-04-14 00:00:00,NSIDC-0801_SR_20200407-20200421_vm_PS_V01.0.tif
278,2021-11-19 00:00:00,2021-11-26 00:00:00,100,PS,7,72,120.71387427656998,121.20369661157804,171.06190568277233,2021-11-22 12:00:00,NSIDC-0801_SR_20211119-20211126_vm_PS_V01.0.tif
279,2020-10-31 00:00:00,2020-11-06 00:00:00,100,PS,6,55,209.32093265711845,203.87054925482545,292.19591723463185,2020-11-03 00:00:00,NSIDC-0801_SR_20201031-20201106_vm_PS_V01.0.tif
280,2021-12-03 00:00:00,2021-12-10 00:00:00,100,PS,7,86,122.34928886392224,141.6691637877496,187.18840915286916,2021-12-06 12:00:00,NSIDC-0801_SR_20211203-20211210_vm_PS_V01.0.tif
281,2021-12-21 00:00:00,2021-12-26 00:00:00,100,PS,5,75,315.5561356983259,253.3460725568171,404.67259293420847,2021-12-23 12:00:00,NSIDC-0801_SR_20211221-20211226_vm_PS_V01.0.tif
282,2020-09-18 00:00:00,2020-09-23 00:00:00,100,PS,5,95,297.5477226203891,302.43210755078223,424.2638654087949,2020-09-20 12:00:00,NSIDC-0801_SR_20200918-20200923_vm_PS_V01.0.tif
283,2021-09-19 00:00:00,2021-09-24 00:00:00,100,S2,5,77,76.03999842670981,252.0426811282696,263.26335576190303,2021-09-21 12:00:00,NSIDC-0801_SR_20210919-20210924_vm_S2_V01.0.tif
284,2021-10-04 00:00:00,2021-10-09 00:00:00,100,PS,5,24,21.147570610221205,34.22160749971797,40.228574991235824,2021-10-06 12:00:00,NSIDC-0801_SR_20211004-20211009_vm_PS_V01.0.tif
285,2021-10-09 00:00:00,2021-10-14 00:00:00,100,PS,5,72,140.7327258484411,151.19189502903942,206.5543249632219,2021-10-11 12:00:00,NSIDC-0801_SR_20211009-20211014_vm_PS_V01.0.tif
286,2020-07-25 00:00:00,2020-07-30 00:00:00,100,PS,5,59,21.821074684352244,15.122104458387176,26.54877287724596,2020-07-27 12:00:00,NSIDC-0801_SR_20200725-20200730_vm_PS_V01.0.tif
287,2020-09-22 00:00:00,2020-10-06 00:00:00,100,PS,14,74,69.66729396974698,85.25511783909239,110.09980465948638,2020-09-29 00:00:00,NSIDC-0801_SR_20200922-20201006_vm_PS_V01.0.tif
288,2021-01-02 00:00:00,2021-02-03 00:00:00,100,LS,32,90,12.163672485811208,28.183920029717022,30.69671494998508,2021-01-18 00:00:00,NSIDC-0801_SR_20210102-20210203_vm_LS_V01.0.tif
289,2020-10-16 00:00:00,2020-10-21 00:00:00,100,PS,5,95,349.17905802050075,410.0439761406805,538.5741145907306,2020-10-18 12:00:00,NSIDC-0801_SR_20201016-20201021_vm_PS_V01.0.tif
290,2020-03-05 00:00:00,2020-03-15 00:00:00,100,S2,10,78,34.40694383465424,76.70304452,84.06660931041101,2020-03-10 00:00:00,NSIDC-0801_SR_20200305-20200315_vm_S2_V01.0.tif
291,2021-02-05 00:00:00,2021-02-10 00:00:00,100,PS,5,73,471.32928703300826,421.06097277693226,632.0155378862768,2021-02-07 12:00:00,NSIDC-0801_SR_20210205-20210210_vm_PS_V01.0.tif
292,2021-12-26 00:00:00,2021-12-31 00:00:00,100,PS,5,80,165.71132559957178,546.8328681332039,571.3899091446774,2021-12-28 12:00:00,NSIDC-0801_SR_20211226-20211231_vm_PS_V01.0.tif
293,2020-11-30 00:00:00,2020-12-18 00:00:00,100,S2,18,67,37.43176277025566,40.41216734244615,55.08430024534887,2020-12-09 00:00:00,NSIDC-0801_SR_20201130-20201218_vm_S2_V01.0.tif
294,2021-04-13 00:00:00,2021-04-20 00:00:00,100,PS,7,49,211.7186908,306.2277434908748,372.2905251965941,2021-04-16 12:00:00,NSIDC-0801_SR_20210413-20210420_vm_PS_V01.0.tif
295,2020-05-11 00:00:00,2020-05-25 00:00:00,100,PS,14,54,21.938454402632143,21.69318872889952,30.85271810145188,2020-05-18 00:00:00,NSIDC-0801_SR_20200511-20200525_vm_PS_V01.0.tif
296,2019-11-30 00:00:00,2019-12-16 00:00:00,100,PS,16,81,27.70996179050422,26.827819887393204,38.56907965,2019-12-08 00:00:00,NSIDC-0801_SR_20191130-20191216_vm_PS_V01.0.tif
297,2019-10-16 00:00:00,2019-10-27 00:00:00,100,PS,11,90,112.73807428631908,92.11767134706088,145.58687723533697,2019-10-21 12:00:00,NSIDC-0801_SR_20191016-20191027_vm_PS_V01.0.tif
298,2021-10-14 00:00:00,2021-10-20 00:00:00,100,PS,6,70,133.55278629612417,140.3474327783308,193.7362865112972,2021-10-17 00:00:00,NSIDC-0801_SR_20211014-20211020_vm_PS_V01.0.tif
299,2021-08-25 00:00:00,2021-08-30 00:00:00,100,S2,5,66,24.13578298289912,35.82421441857265,43.19618419312267,2021-08-27 12:00:00,NSIDC-0801_SR_20210825-20210830_vm_S2_V01.0.tif
300,2020-08-12 00:00:00,2020-08-17 00:00:00,100,S2,5,90,19.258067660279096,32.72304000792651,37.9693361554481,2020-08-14 12:00:00,NSIDC-0801_SR_20200812-20200817_vm_S2_V01.0.tif
301,2021-09-15 00:00:00,2021-10-01 00:00:00,100,LS,16,87,23.5214832,26.56748860461364,35.483681444668754,2021-09-23 00:00:00,NSIDC-0801_SR_20210915-20211001_vm_LS_V01.0.tif
302,2020-01-29 00:00:00,2020-02-07 00:00:00,100,PS,9,39,40.37047400606266,36.1724753981409,54.20537938,2020-02-02 12:00:00,NSIDC-0801_SR_20200129-20200207_vm_PS_V01.0.tif
303,2022-03-10 00:00:00,2022-03-26 00:00:00,100,LS,16,85,26.592669438193894,32.51872318851114,42.00758783547336,2022-03-18 00:00:00,NSIDC-0801_SR_20220310-20220326_vm_LS_V01.0.tif
304,2021-01-16 00:00:00,2021-01-31 00:00:00,100,PS,15,76,84.39495350228903,100.51022668847465,131.24333824990524,2021-01-23 12:00:00,NSIDC-0801_SR_20210116-20210131_vm_PS_V01.0.tif
305,2020-12-17 00:00:00,2021-01-02 00:00:00,100,PS,16,93,50.414688884916615,51.490224874266666,72.06166881127047,2020-12-25 00:00:00,NSIDC-0801_SR_20201217-20210102_vm_PS_V01.0.tif
306,2021-09-14 00:00:00,2021-09-19 00:00:00,100,PS,5,4,73.54427641326937,500.4164288440546,505.7918160718889,2021-09-16 12:00:00,NSIDC-0801_SR_20210914-20210919_vm_PS_V01.0.tif
307,2020-02-17 00:00:00,2020-02-22 00:00:00,100,PS,5,86,124.97462888736337,114.67481968386464,169.61418579107186,2020-02-19 12:00:00,NSIDC-0801_SR_20200217-20200222_vm_PS_V01.0.tif
